job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
9,2,5,0,2,0,0,6,2,1,35,141,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,5,0,0,0,0,6,2,1,36,31,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,1,2,0,0,6,2,1,47,72,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,2,0,0,6,2,1,31,232,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,5,1,2,0,0,6,2,0,39,199,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,2,0,2,0,0,6,2,1,39,279,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,2,0,6,2,1,36,314,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,2,0,0,6,2,1,35,282,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,2,0,0,6,2,0,35,282,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,2,0,0,6,2,1,37,63,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,0,0,0,6,2,1,35,391,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,1,1,0,6,2,0,48,313,1,999,2,-1.8,92.893,-46.2,1.327,5099.1,0
6,1,0,1,0,0,0,6,2,1,47,168,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,0,0,0,6,2,1,30,199,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,0,0,0,6,2,1,47,176,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,7,0,0,0,0,6,2,0,35,446,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,1,2,0,0,6,2,1,35,275,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
6,1,0,0,0,0,0,6,2,1,37,281,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,2,0,0,6,2,1,33,143,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
8,2,6,0,2,0,0,6,2,0,24,362,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,2,2,0,6,2,1,35,165,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,1,2,2,0,6,2,1,41,65,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,2,0,0,6,2,1,33,320,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,2,0,2,0,0,6,2,1,37,166,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,6,0,2,0,0,6,2,1,40,248,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,1,0,0,0,6,2,1,41,170,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,0,0,0,2,0,6,2,0,26,54,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,5,0,0,0,0,6,2,0,44,569,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,1,2,0,0,6,2,1,41,220,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,0,0,0,6,2,0,43,57,2,999,2,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,0,0,6,2,1,33,490,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,2,0,0,6,2,1,33,59,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,0,36,158,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,36,147,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,2,2,0,6,2,1,35,195,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,0,35,134,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,2,0,0,2,0,6,2,0,37,447,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,3,0,2,0,0,6,2,1,43,304,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,5,0,0,0,0,6,2,1,35,293,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,0,2,0,6,2,0,31,130,2,999,2,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,2,0,0,6,2,1,32,1129,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
1,1,2,1,2,0,0,6,2,0,34,41,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,2,0,0,6,2,0,32,242,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,2,2,0,6,2,1,39,113,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,0,0,0,6,2,0,34,263,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,1,37,199,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,0,49,105,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,2,0,0,6,2,0,33,332,4,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,7,0,0,0,0,6,2,0,38,155,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,1,37,271,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,2,0,6,2,0,32,142,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,2,3,0,2,0,0,6,2,1,32,491,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,2,0,0,6,2,1,34,141,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,0,0,6,2,1,37,176,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,2,0,6,2,1,34,154,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,5,1,2,0,0,6,2,0,32,196,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,2,0,0,6,2,0,37,290,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,6,0,2,0,1,6,2,1,34,309,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,6,0,2,0,0,6,2,1,34,69,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,3,1,2,2,0,6,2,1,28,275,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,0,0,6,2,1,29,481,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
0,0,2,1,2,0,0,6,2,1,45,355,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,2,0,0,6,2,1,34,230,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,2,0,1,6,2,1,34,207,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,3,0,2,2,0,6,2,1,35,326,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,0,2,2,0,6,2,0,33,468,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,2,0,0,6,2,0,37,125,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,56,118,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,1,31,172,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
8,2,2,0,2,2,0,6,2,1,23,6,7,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,1,40,188,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,0,0,0,6,2,1,45,55,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,2,6,1,0,0,0,6,2,1,39,412,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,0,0,0,6,2,1,40,245,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,0,0,0,2,0,6,2,1,38,213,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,3,0,2,0,0,6,2,1,31,361,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,0,0,6,2,1,40,160,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,2,1,2,0,0,6,2,1,26,661,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
4,0,6,0,0,0,0,6,2,1,37,51,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,0,0,0,6,2,1,45,183,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,1,2,0,0,6,2,1,27,99,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,1,2,0,0,6,2,1,27,110,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,1,2,2,0,6,2,1,27,101,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,3,0,2,0,0,6,2,0,45,174,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,2,0,0,6,2,0,35,66,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,6,0,0,0,0,6,2,1,33,191,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,2,2,0,6,2,1,35,332,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,1,39,162,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,1,39,55,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,0,3,0,2,0,0,6,2,0,42,304,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,1,39,141,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
10,0,3,1,2,0,0,6,2,1,38,43,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,1,2,2,0,6,2,1,27,623,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
7,1,3,0,0,0,0,6,2,1,32,213,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,0,0,6,2,1,42,56,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,0,0,6,2,1,42,219,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,2,2,0,2,0,0,6,2,0,28,263,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,2,0,1,1,0,6,2,0,50,446,6,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,0,27,267,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,1,27,135,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,1,0,0,0,6,2,0,40,67,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,0,0,0,6,2,1,38,228,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,0,0,6,2,1,39,476,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
1,1,2,0,2,0,0,6,2,1,41,118,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,3,1,0,0,0,6,2,0,39,207,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,36,193,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,0,0,0,6,2,1,41,247,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,0,0,0,6,2,1,42,122,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,5,0,2,0,0,6,2,0,42,103,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,1,1,0,6,2,1,45,67,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,6,1,0,0,0,6,2,0,37,159,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,3,0,2,0,0,6,2,1,45,121,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,2,0,0,6,2,0,45,182,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
8,2,3,0,2,0,0,6,2,0,27,101,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,5,0,2,0,0,6,2,2,39,156,1,6,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,0,0,0,6,2,1,34,957,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
6,0,5,0,2,0,0,6,2,0,44,652,2,999,2,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,2,0,0,6,2,1,36,258,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,32,72,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,7,0,2,0,0,6,2,0,36,349,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,1,2,0,0,6,2,1,34,281,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
6,1,5,0,2,0,0,6,2,1,43,104,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,2,6,0,0,0,1,6,2,1,37,287,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,0,6,0,2,0,0,6,2,0,51,154,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,2,0,0,6,2,1,27,193,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,0,0,0,6,2,1,52,94,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,2,2,0,6,2,0,27,356,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,2,6,0,0,0,0,6,2,1,39,122,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,2,6,0,2,0,1,6,2,1,43,140,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,5,0,2,0,0,6,2,1,36,135,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
5,0,3,1,0,0,0,6,2,0,59,97,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,0,6,0,2,0,0,6,2,1,48,590,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,2,0,0,6,2,2,37,87,2,12,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,0,3,0,2,0,0,6,2,1,32,633,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,2,0,0,6,2,1,34,92,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,0,2,0,6,2,2,48,370,2,1,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,0,0,2,0,0,6,2,1,42,560,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,7,0,2,0,0,6,2,1,34,473,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,43,352,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,0,3,1,2,0,0,6,2,0,51,295,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
2,1,1,0,0,0,0,6,2,1,39,121,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,3,0,2,0,0,6,2,1,41,360,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,2,0,6,2,0,39,195,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,2,0,0,0,0,6,2,0,33,225,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,6,1,2,0,0,6,2,1,37,166,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,2,2,0,6,2,1,33,589,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
10,1,0,0,0,0,0,6,2,1,39,228,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,6,0,0,0,0,6,2,0,58,101,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,0,2,0,2,0,0,6,2,1,41,102,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,2,2,0,6,2,1,32,178,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,0,0,0,6,2,1,32,235,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,5,1,2,2,0,6,2,1,34,18,8,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,0,0,6,2,0,37,253,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,0,0,0,6,2,0,27,347,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,1
9,2,6,0,0,0,1,6,2,0,40,430,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,2,0,0,6,2,0,32,100,4,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,0,0,0,6,2,2,32,1030,1,6,1,-1.8,92.893,-46.2,1.327,5099.1,1
7,0,3,1,0,0,0,6,2,0,31,45,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,2,0,0,6,2,0,46,127,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,0,36,56,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,2,0,0,6,2,0,39,1254,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,6,0,2,2,0,6,2,0,55,895,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,1
7,1,2,1,2,2,0,6,2,0,28,65,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,35,270,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
2,1,3,0,0,0,1,6,2,1,29,325,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,2,0,6,2,0,27,279,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,1,0,2,0,6,2,1,37,195,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
2,1,3,0,2,0,0,6,2,1,29,539,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,0,0,6,2,1,27,643,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,1,0,2,0,6,2,1,34,262,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
6,1,2,0,0,0,0,6,2,1,41,54,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,2,0,0,6,2,1,29,798,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
1,1,2,0,0,0,0,6,2,1,36,115,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,2,0,0,0,0,6,2,1,50,95,6,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
10,1,1,0,2,0,0,6,2,0,37,425,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,5,1,0,0,0,6,2,1,33,153,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,0,2,0,6,2,0,38,266,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,0,0,6,2,1,43,57,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,2,1,2,0,0,6,2,0,26,33,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,1,2,0,0,6,2,0,35,330,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,0,0,0,6,2,0,35,304,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,3,0,0,2,0,6,2,0,27,308,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,2,0,0,6,2,1,54,594,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
1,1,0,1,0,0,0,6,2,1,56,373,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,1,2,0,0,6,2,1,41,87,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,1,1,1,0,6,2,1,41,314,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,0,2,0,6,2,0,31,50,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,1,1,0,2,0,6,2,0,46,245,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,0,46,247,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,0,0,0,6,2,0,35,437,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,1,46,458,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,2,0,6,2,0,34,96,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,2,3,0,0,2,0,6,2,1,49,253,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,5,0,0,0,0,6,2,1,36,271,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,0,0,0,6,2,1,36,227,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,1,1,0,6,2,0,31,582,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,2,5,0,0,2,0,6,2,1,32,423,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
2,0,1,0,0,0,0,6,2,1,30,422,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,6,0,0,2,0,6,2,0,33,49,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,2,0,6,2,1,44,244,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
4,2,6,0,2,0,0,6,2,1,31,924,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,0,0,6,2,1,35,126,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,5,0,2,0,0,6,2,1,35,188,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,0,0,0,6,2,0,59,190,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,1,33,580,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,0,0,0,6,2,1,46,227,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,0,59,600,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,2,0,0,6,2,1,33,580,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,2,0,2,2,0,6,2,2,40,639,2,10,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,0,0,0,6,2,1,30,244,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,6,0,0,0,0,6,2,1,31,245,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,0,0,0,2,0,6,2,1,36,178,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,0,0,6,2,1,44,212,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,1,1,0,6,2,1,34,35,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,2,0,6,2,1,40,227,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,0,6,0,0,2,0,6,2,1,33,201,8,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,2,0,2,0,0,6,2,1,37,158,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,2,0,6,2,1,37,198,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,0,0,0,0,6,2,1,35,1806,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
1,1,5,0,0,0,0,6,2,0,48,146,2,999,2,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,3,0,0,0,0,6,2,1,54,202,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,0,0,0,6,2,1,44,556,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,1,0,0,0,6,2,1,34,728,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,1,5,0,0,0,0,6,2,1,39,189,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,0,0,0,6,2,1,37,262,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,3,1,0,0,0,6,2,1,28,1391,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
7,2,3,0,0,0,0,6,2,1,30,132,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,2,1,0,0,1,6,2,1,28,11,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,0,0,0,0,0,6,2,0,39,166,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
10,1,2,0,2,2,0,6,2,0,26,217,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,2,2,0,0,2,0,6,2,1,36,1516,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1
0,2,3,0,0,0,1,6,2,0,41,202,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,6,0,2,2,0,6,2,1,45,252,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,0,3,0,2,0,0,6,2,1,42,350,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,0,43,93,4,999,2,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,5,1,2,0,0,6,2,0,44,428,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
8,2,6,0,0,0,1,6,2,1,24,908,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
8,2,2,1,2,0,0,6,2,1,36,246,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,1,36,140,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
0,2,5,0,2,0,0,6,2,0,32,603,2,7,2,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,0,0,0,6,2,0,36,592,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,2,3,0,0,2,0,6,2,0,35,195,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
8,2,6,1,2,0,0,6,2,1,28,191,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
9,0,5,0,2,0,0,6,2,1,44,245,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
2,2,2,1,0,0,0,6,2,1,31,300,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,0,2,0,0,6,2,0,39,739,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
0,1,2,0,0,2,0,6,2,0,56,225,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,1,0,2,0,0,6,2,0,35,429,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
4,1,6,0,2,0,0,6,2,1,46,293,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,1,2,0,2,0,0,6,2,0,41,434,3,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,1,0,0,1,6,2,1,46,79,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0
7,1,3,1,0,0,0,6,2,0,40,388,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,0
